,episode_length,ep_reward,episodes,total_step,average_return
0,20,0.00016410011072331976,99,2000,0.03644196818351468
1,20,-1.272605777507222,199,4000,-0.06237299425049124
2,20,1.2808192746950582,299,6000,0.10210965120805096
3,20,-3.803407241864676e-05,399,8000,0.03864546802489199
4,20,-2.569614045611318,499,10000,-0.03857841434621794
5,20,0.0,599,12000,0.013353810260883434
6,20,1.279024483350631,699,14000,0.1410551644647238
7,20,-5.524329525163907e-06,799,16000,0.2804865008887091
8,20,1.2680366500351823,899,18000,0.126756617797065
9,20,2.9645711981496348e-05,999,20000,-0.0377634967817033
10,20,-1.2584312032641811,1099,22000,0.16366016501167896
11,20,1.253710854260611,1199,24000,0.0753757099403871
12,20,-2.3982193488203407e-05,1299,26000,0.1252555726302806
13,20,-2.2379762268931458e-05,1399,28000,0.13841672462236526
14,20,-4.183219166131735e-05,1499,30000,0.2782260381861185
15,20,-2.855371385201977e-05,1599,32000,0.11444091992119815
16,20,1.271104297529821,1699,34000,0.25435558454651613
17,20,0.0,1799,36000,0.35610097043982897
18,20,-1.655425471192018e-05,1899,38000,0.15298780628731123
19,20,3.148830219235066e-05,1999,40000,0.16623448959099696
20,20,0.00036178424479516025,2099,42000,0.22989646399010435
21,20,1.2706556318718518,2199,44000,0.36938992333574866
22,20,1.2720305854110845,2299,46000,0.26690667619461267
23,20,1.2764140977200076,2399,48000,0.24218973999821525
24,20,1.2760880588654755,2499,50000,0.10206781853744598
25,20,1.275547355436404,2599,52000,0.3060391985982171
26,20,-0.00044513054990824585,2699,54000,0.31955228705068583
27,20,-0.00011232979290087819,2799,56000,0.4855848851391147
28,20,0.0,2899,58000,0.21740082767907987
29,20,1.2805428081877146,2999,60000,0.3454697001322522
30,20,2.0349950485609725e-05,3099,62000,0.19213965064852803
31,20,-1.2785426625252967,3199,64000,0.5378920375422624
32,20,1.2797682500761416,3299,66000,0.4344337197360331
33,20,-0.0003133427076285056,3399,68000,0.3073558219067363
34,20,1.278845525650362,3499,70000,0.30740565632935296
35,20,8.676631617188235e-06,3599,72000,0.34512944720146477
36,20,1.2799501832519156,3699,74000,0.5119516594571492
37,20,-2.6514418527634476e-05,3799,76000,0.34568413117226726
38,20,-1.0847107536626766e-06,3899,78000,0.5374551789225355
39,20,-7.690288811978974e-06,3999,80000,0.37128296348789447
40,20,-1.2844845248153185,4099,82000,0.3719417963347383
41,20,-1.6196917700384006e-05,4199,84000,0.41142740495364216
42,20,2.574962727700793,4299,86000,0.5147655553082517
43,20,1.288563362204793,4399,88000,0.5407430371080438
44,20,1.2870328530321116,4499,90000,0.5024004853053455
45,20,0.0,4599,92000,0.5149233352114556
46,20,-1.2894198013534737,4699,94000,0.4767177884052562
47,20,1.28826588014557,4799,96000,0.7219311491290926
48,20,7.145299376398739e-06,4899,98000,0.5409506166151872
49,20,6.150497970480728e-06,4999,100000,0.4386355037337914
50,20,-1.7673290244601958e-05,5099,102000,0.5686023595766695
51,20,1.2948173855541876,5199,104000,0.647011574954499
52,20,2.585466971385146,5299,106000,0.7243749335958638
53,20,1.2934455690964692,5399,108000,0.5948885364864499
54,20,1.2943244743195532,5499,110000,0.5819073135912031
55,20,1.2962395619135598,5599,112000,0.5441464041612469
56,20,1.2952439842358465,5699,114000,0.7645857169897599
57,20,2.5883065634562086,5799,116000,0.841967058897223
58,20,2.592178108510238,5899,118000,0.42731370575593125
59,20,1.2966065776709805,5999,120000,0.7781314116467203
60,20,1.2991048192503807,6099,122000,0.5449744814379238
61,20,4.847661534634895e-06,6199,124000,0.636615503641018
62,20,4.768403196742099e-06,6299,126000,0.5459141054987985
63,20,2.6018818406497775,6399,128000,0.7152451267160166
64,20,1.3021714356971044,6499,130000,0.7288675656527954
65,20,1.3017056474755528,6599,132000,0.7162774264623308
66,20,-2.4098395966065667e-05,6699,134000,0.767662884858741
67,20,-1.1023330723114455e-05,6799,136000,0.6892562091822163
68,20,-1.6492942919166254e-05,6899,138000,0.6374666134095573
69,20,1.3031181637271265,6999,140000,0.6903630405272573
70,20,-6.974367821710459e-06,7099,142000,0.5607693229776318
71,20,-3.1617369264935746e-06,7199,144000,0.7834652296341337
72,20,1.3067290961204658,7299,146000,0.7186040064436977
73,20,-8.195593234061604e-05,7399,148000,0.7315768169492355
74,20,2.609391756127677,7499,150000,0.848708950341611
75,20,3.836254243161363e-06,7599,152000,0.6781187307527609
76,20,0.0,7699,154000,0.7565548435366196
77,20,1.3075285460491899,7799,156000,0.5877906048681506
78,20,1.3094573953185369,7899,158000,0.7718397003366352
79,20,1.309284326378531,7999,160000,0.7334519376974388
80,20,1.309921585327175,8099,162000,0.7203295717411009
81,20,2.6201943511943964,8199,164000,0.8643621214154915
82,20,0.0,8299,166000,0.7731039656482812
83,20,-7.972931463928745e-06,8399,168000,0.7081062500820398
84,20,3.376207748484461e-06,8499,170000,0.879552433955046
85,20,1.3139818436353947,8599,172000,0.8146778303764917
86,20,1.3139324122496887,8699,174000,0.8937249496307129
87,20,1.314209665498904,8799,176000,0.9722641280513479
88,20,-3.579057132663266e-06,8899,178000,0.8543656441162212
89,20,-1.1034222375361225e-05,8999,180000,0.8028383443553778
90,20,2.6335118128009163,9099,182000,0.816342000607045
91,20,1.3179017035844294,9199,184000,0.6453984211198002
92,20,2.637400042393622,9299,186000,0.8439631131895884
93,20,2.6357278231204706,9399,188000,0.9360144893804747
94,20,2.6359188472692496,9499,190000,0.9092869484581773
95,20,2.636944964220886,9599,192000,0.8435813287660882
96,20,1.3179848300563175,9699,194000,0.8964552959856049
97,20,0.0,9799,196000,0.9489915089725416
98,20,1.3196007425786362,9899,198000,0.8443239502651693
99,20,2.6368918794406944,9999,200000,1.015712751860037
