,episode_length,ep_reward,episodes,total_step,average_return
0,20,1.3893199763709347,99,2000,-0.3113030318671511
1,20,0.0005998469392816119,199,4000,-0.16077414984478527
2,20,0.0016875995367646723,299,6000,-0.18207752095181623
3,20,-1.2940970386864117,399,8000,0.013666381491675707
4,20,-1.251039169714096,499,10000,-0.2929010535123323
5,20,1.2501978292560545,599,12000,-0.1746410942656254
6,20,3.262271107828951e-05,699,14000,-0.08778697026258418
7,20,0.0,799,16000,-0.26049461121772743
8,20,-1.2163088964776803,899,18000,-0.00041782460460845663
9,20,2.9802473270335028e-05,999,20000,0.03661112727007704
10,20,3.4171911880598316e-05,1099,22000,-0.024171396925740475
11,20,0.0,1199,24000,0.14412646717811695
12,20,1.203966457533956,1299,26000,0.1325502966382789
13,20,5.934209480096264e-05,1399,28000,0.28879048318522127
14,20,-1.603766641844473e-05,1499,30000,0.31053103500500256
15,20,0.0001319952361076293,1599,32000,0.16690295404467131
16,20,2.878594390809397e-05,1699,34000,0.25152450792505116
17,20,-5.596211484659719e-06,1799,36000,0.216082100776215
18,20,3.2191886092380884e-06,1899,38000,0.3364033918184567
19,20,-1.5014512514177625e-05,1999,40000,0.3364123762993492
20,20,1.4352777085724355e-05,2099,42000,0.3009563605886129
21,20,1.204636420377757,2199,44000,0.18071158858156192
22,20,0.0,2299,46000,0.26530031061924747
23,20,-0.0013178349798983469,2399,48000,0.18112999634981697
24,20,2.4255551754904348,2499,50000,0.2664641526842411
25,20,1.2101607008274415,2599,52000,0.29061864519753366
26,20,0.0,2699,54000,0.48408212698501324
27,20,-1.0773613295045337e-05,2799,56000,0.23001506229046348
28,20,1.211276029413345,2899,58000,0.2905627112947194
29,20,-1.6588956970320368e-06,2999,60000,0.13317180506267226
30,20,-1.9995497684277552e-06,3099,62000,0.44831387742657725
31,20,1.2105090683318969,3199,64000,0.3754997542817808
32,20,1.2081770242193675,3299,66000,0.43557397719819724
33,20,-6.854272376122239e-06,3399,68000,0.25335346198068365
34,20,1.2053239036028665,3499,70000,0.2652128280246531
35,20,-1.206274628911905,3599,72000,0.373646521465371
36,20,-2.7811484182294066e-06,3699,74000,0.33810571882039314
37,20,0.0,3799,76000,0.5316922583116073
38,20,0.0,3899,78000,0.39842120117914476
39,20,1.207789791765553,3999,80000,0.47109874024382636
40,20,1.2088068710965338,4099,82000,0.22968189490522145
41,20,-1.2964160074568909e-05,4199,84000,0.38698311732021623
42,20,-8.466476802970746e-06,4299,86000,0.6167775184378078
43,20,2.42297830042365,4399,88000,0.3509762879495886
44,20,-5.240130757244721e-05,4499,90000,0.48429259485124554
45,20,-1.2099228788605394,4599,92000,0.5930204948205162
46,20,1.2108143506068458,4699,94000,0.3146393869085778
47,20,-5.706798169802241e-05,4799,96000,0.4358537084051669
48,20,-1.21124775164845,4899,98000,0.5089729548289835
49,20,1.2118943390815682,4999,100000,0.5937617398903774
50,20,2.428960005077786,5099,102000,0.400060256552539
51,20,1.2148310262567015,5199,104000,0.6073292369020211
52,20,4.0488988273246207e-07,5299,106000,0.5106369140973779
53,20,-8.485644131672743e-05,5399,108000,0.7297070133730185
54,20,5.366635261960795e-06,5499,110000,0.5109300186198495
55,20,1.219923178589843,5599,112000,0.584854321686364
56,20,1.221915578533304,5699,114000,0.6961032747765254
57,20,1.758454906131135e-07,5799,116000,0.7451437774233498
58,20,-4.9313348684520975e-06,5899,118000,0.5865066799410901
59,20,2.4494739141673953,5999,120000,0.599293719531801
60,20,0.0,6099,122000,0.649149151294718
61,20,1.2244135986261508,6199,124000,0.5756116794639515
62,20,2.4476325161907324,6299,126000,0.7220908372008852
63,20,0.0,6399,128000,0.44048736606424904
64,20,-5.122130178003559e-06,6499,130000,0.5755642551939113
65,20,0.0,6599,132000,0.515159480583678
66,20,-7.351869874194783e-05,6699,134000,0.7242459978405144
67,20,0.0,6799,136000,0.6998397466057533
68,20,-7.851573218253804e-07,6899,138000,0.7117712507706558
69,20,1.228854180038067,6999,140000,0.6999003868144241
70,20,-4.2824043471334505e-06,7099,142000,0.5778723566728882
71,20,1.2323943148884584,7199,144000,0.6892910413775571
72,20,1.2309800653033935,7299,146000,0.751260799696761
73,20,-3.846879633506717e-06,7399,148000,0.72595230825805
74,20,1.2302729319823942,7499,150000,0.5538056498976222
75,20,1.230881180973383,7599,152000,0.6030603114773374
76,20,0.0,7699,154000,0.8124283058862564
77,20,1.2325751966216822,7799,156000,0.7759936039852415
78,20,2.4664345064637985,7899,158000,0.628656189238752
79,20,2.4653950825467987,7999,160000,0.8012525122246396
80,20,1.2329704952346197,8099,162000,0.7151401743894099
81,20,-1.2347092408427882,8199,164000,0.6663921992483148
82,20,1.236776926848278,8299,166000,0.7414154594658207
83,20,1.2378420469332425,8399,168000,0.593870421279074
84,20,1.238702327767278,8499,170000,0.6811141944801697
85,20,-2.4783539910236825,8599,172000,0.6193766115253472
86,20,1.2387531672337966,8699,174000,0.6937585741019516
